_RAJ2000_1,_DEJ2000_1,Names_1,RAJ2000_1,DEJ2000_1,Type_1,amaj_1,bmin,l_logAge,logAge,r_logAge,__M_H_,r__M_H_,PapI,B18,SimbadName_1,recno_1,_RAJ2000_2,_DEJ2000_2,Names_2,RAJ2000_2,DEJ2000_2,Type_2,amaj_2,amin,PA,Com,SimbadName_2,recno_2,Separation
17.836666666666666,-72.42333333333332,BUS884,17.836666666666666,-72.42333333333332,"  A",1.72,1.72," ",8.47,BGB+18,,,0,B18,[BGB2018] SMC-NUV-884,2242,,,,,,,,,,,,,
17.83708333333333,-73.89166666666667,BUS661,17.837083333333332,-73.89166666666665,"  A",2.14,2.14," ",8.41,BGB+18,,,0,B18,[BGB2018] SMC-NUV-661,2243,,,,,,,,,,,,,
17.83958333333333,-73.35944444444443,BIS597,17.83958333333333,-73.35944444444443,"  A",1.57,1.57," ",8.72,BGB+18,,,0,B18,[BGB2018] SMC-IR1-597,2244,,,,,,,,,,,,,
17.846249999999998,-71.16666666666666,OGLS 274,17.846249999999998,-71.16666666666666,"  C",1.55,1.55," ",,,,,0,B18,OGLE-CL SMC  274,2245,,,,,,,,,,,,,
17.85416666666666,-72.16333333333333,DEMS142,17.854166666666664,-72.16333333333333," NA",2.1,2.1," ",,,,,1,B18,DEM S 142,2246,,,,,,,,,,,,,
17.85666666666667,-72.5213888888889,BUS881,17.856666666666666,-72.52138888888888,"  A",1.18,1.18," ",8.65,BGB+18,,,0,B18,[BGB2018] SMC-NUV-881,2247,,,,,,,,,,,,,
17.87916666666666,-71.51083333333332,BUS1012,17.879166666666663,-71.51083333333332,"  A",1.69,1.69," ",8.31,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1012,2248,,,,,,,,,,,,,
17.894166666666667,-74.32194444444445,BUS579,17.894166666666663,-74.32194444444444,"  A",1.18,1.18," ",8.54,BGB+18,,,0,B18,[BGB2018] SMC-NUV-579,2249,,,,,,,,,,,,,
17.922500000000003,-71.55194444444443,BUS1008,17.9225,-71.55194444444443,"  A",1.18,1.18," ",8.11,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1008,2250,,,,,,,,,,,,,
17.92625,-74.20499999999998,BUS611,17.926249999999996,-74.20499999999998,"  A",1.43,1.43," ",8.79,BGB+18,,,0,B18,[BGB2018] SMC-NUV-611,2251,,,,,,,,,,,,,
17.929166666666667,-71.88972222222223,BUS946,17.929166666666664,-71.88972222222222,"  A",1.59,1.59," ",8.46,BGB+18,,,0,B18,[BGB2018] SMC-NUV-946,2252,,,,,,,,,,,,,
17.94583333333333,-73.225,DEMS145,17.94583333333333,-73.225," NA",2.4,2.4," ",,,,,1,B18,DEM S 145,2253,,,,,,,,,,,,,
17.952916666666663,-71.57388888888887,BIS770,17.952916666666663,-71.57388888888887,"  A",1.99,1.99," ",8.74,BGB+18,,,0,B18,[BGB2018] SMC-IR1-770,2255,,,,,,,,,,,,,
17.95833333333333,-72.27305555555554,BIS723,17.958333333333332,-72.27305555555554,"  A",1.57,1.57," ",8.77,BGB+18,,,0,B18,[BGB2018] SMC-IR1-723,2256,,,,,,,,,,,,,
17.96041666666666,-71.92777777777776,H86-208,17.960416666666664,-71.92777777777776," AC",0.65,0.35," ",,,,,1,B18,[H86] 208,2257,,,,,,,,,,,,,
17.96041666666666,-71.94999999999999,"B144,H86-200",17.960416666666664,-71.94999999999999,"  A",0.7,0.5," ",,,,,0,B18,Bruck 144,2258,,,,,,,,,,,,,
17.9625,-72.7386111111111,"DEMS144,BUS856",17.9625,-72.7386111111111," NA",2.3,2.3," ",6.85,BGB+18,,,1,B18,DEM S 144,2259,,,,,,,,,,,,,
17.968749999999996,-72.82305555555554,BUS848,17.968749999999996,-72.82305555555554,"  A",1.18,1.18," ",8.4,BGB+18,,,0,B18,[BGB2018] SMC-NUV-848,2260,,,,,,,,,,,,,
17.97083333333333,-71.35833333333332,BS149,17.97083333333333,-71.35833333333332,"  A",2.8,1.2," ",,,,,1,B18,[BS95] 149,2261,,,,,,,,,,,,,
17.971249999999994,-71.32805555555555,BUS1025,17.971249999999998,-71.32805555555555,"  A",3.36,3.36," ",8.29,BGB+18,,,1,B18,[BGB2018] SMC-NUV-1025,2262,,,,,,,,,,,,,
18.009166666666665,-74.02277777777776,BUS647,18.009166666666665,-74.02277777777776,"  A",1.18,1.18," ",8.58,BGB+18,,,0,B18,[BGB2018] SMC-NUV-647,2265,,,,,,,,,,,,,
18.013333333333332,-73.0111111111111,BIS661,18.013333333333332,-73.0111111111111,"  A",1.57,1.57," ",8.31,BGB+18,,,0,B18,[BGB2018] SMC-IR1-661,2266,,,,,,,,,,,,,
18.023749999999996,-71.9861111111111,BIS744,18.023749999999996,-71.9861111111111,"  A",1.57,1.57," ",8.97,BGB+18,,,0,B18,[BGB2018] SMC-IR1-744,2268,,,,,,,,,,,,,
18.037499999999994,-72.71277777777777,BS151,18.037499999999998,-72.71277777777777," NA",1.7,1.3," ",,,,,1,B18,[BS95] 151,2269,,,,,,,,,,,,,
18.04375,-72.17666666666666,BIS733,18.04375,-72.17666666666666,"  A",1.6,1.6," ",9.35,BGB+18,,,0,B18,[BGB2018] SMC-IR1-733,2270,,,,,,,,,,,,,
18.045833333333327,-72.25833333333333,DEMS143,18.04583333333333,-72.25833333333333," NA",1.5,1.5," ",,,,,1,B18,DEM S 143,2271,,,,,,,,,,,,,
18.057499999999997,-72.66833333333332,BUS865,18.057499999999997,-72.66833333333332,"  A",1.18,1.18," ",8.41,BGB+18,,,0,B18,[BGB2018] SMC-NUV-865,2272,,,,,,,,,,,,,
18.082916666666662,-72.00416666666666,BUS929,18.082916666666666,-72.00416666666666,"  A",1.18,1.18," ",8.7,BGB+18,,,0,B18,[BGB2018] SMC-NUV-929,2273,,,,,,,,,,,,,
18.09583333333333,-71.45722222222221,BS153,18.09583333333333,-71.45722222222221,"  A",47.0,20.0," ",,,,,1,B18,[BS95] 153,2275,,,,,,,,,,,,,
18.098749999999995,-72.29194444444445,"Piatti 7,SMASH 10-2",18.09875,-72.29194444444444,"  C",0.35,0.35," ",,,,,0,B18,,2276,,,,,,,,,,,,,
18.114999999999995,-72.10444444444445,BUS912,18.115,-72.10444444444444,"  A",3.26,3.26," ",8.61,BGB+18,,,0,B18,[BGB2018] SMC-NUV-912,2277,,,,,,,,,,,,,
18.116249999999997,-71.38916666666665,BUS1023,18.116249999999997,-71.38916666666665,"  A",1.7,1.7," ",8.44,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1023,2278,,,,,,,,,,,,,
18.11708333333333,-72.0663888888889,BUS917,18.11708333333333,-72.06638888888888,"  A",1.55,1.55," ",8.36,BGB+18,,,0,B18,[BGB2018] SMC-NUV-917,2279,,,,,,,,,,,,,
18.13208333333333,-72.79027777777777,BUS853,18.13208333333333,-72.79027777777777,"  A",1.99,1.99," ",8.21,BGB+18,,,0,B18,[BGB2018] SMC-NUV-853,2280,,,,,,,,,,,,,
18.132499999999997,-71.7336111111111,BS154,18.132499999999997,-71.7336111111111,"  A",2.7,1.0," ",,,,,1,B18,[BS95] 154,2281,,,,,,,,,,,,,
18.14208333333333,-71.52000000000001,BUS1004,18.142083333333332,-71.52,"  A",3.36,3.36," ",8.08,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1004,2283,,,,,,,,,,,,,
18.147916666666664,-72.00027777777777,BUS930,18.147916666666664,-72.00027777777777,"  A",1.18,1.18," ",8.75,BGB+18,,,0,B18,[BGB2018] SMC-NUV-930,2284,,,,,,,,,,,,,
18.15291666666666,-71.76111111111112,BUS960,18.152916666666663,-71.7611111111111,"  A",3.0,3.0," ",8.3,BGB+18,,,1,B18,[BGB2018] SMC-NUV-960,2285,,,,,,,,,,,,,
18.157499999999995,-73.37805555555555,BUS766,18.1575,-73.37805555555555,"  A",1.18,1.18," ",8.58,BGB+18,,,0,B18,[BGB2018] SMC-NUV-766,2286,,,,,,,,,,,,,
18.17583333333333,-72.74444444444444,BUS849,18.17583333333333,-72.74444444444444,"  A",3.36,3.36," ",8.42,BGB+18,,,0,B18,[BGB2018] SMC-NUV-849,2288,,,,,,,,,,,,,
18.180833333333336,-72.81055555555555,RZ191,18.180833333333332,-72.81055555555555,"  C",0.8,0.8," ",7.23,RZ05,,,0,B18,[RZ2005] 191,2289,,,,,,,,,,,,,
18.198749999999997,-72.89555555555555,BUS835,18.198749999999997,-72.89555555555555,"  A",1.71,1.71," ",7.91,BGB+18,,,0,B18,[BGB2018] SMC-NUV-835,2291,,,,,,,,,,,,,
18.2375,-73.95388888888888,BIS495,18.237499999999997,-73.95388888888888,"  A",2.18,2.18," ",9.21,BGB+18,,,0,B18,[BGB2018] SMC-IR1-495,2294,,,,,,,,,,,,,
18.249999999999996,-71.27777777777777,BUS1038,18.249999999999996,-71.27777777777777,"  A",1.18,1.18," ",8.62,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1038,2295,,,,,,,,,,,,,
18.291666666666668,-71.53694444444443,BS155,18.291666666666664,-71.53694444444443," AC",1.2,0.8," ",8.3,GGK10,,,0,B18,[BS95] 155,2297,,,,,,,,,,,,,
18.326249999999995,-70.8461111111111,OGLS 275,18.326249999999998,-70.8461111111111,"  C",1.35,1.35," ",,,,,0,B18,OGLE-CL SMC  275,2298,,,,,,,,,,,,,
18.326666666666664,-74.29166666666666,BUS574,18.326666666666664,-74.29166666666666,"  A",1.89,1.89," ",7.63,BGB+18,,,0,B18,[BGB2018] SMC-NUV-574,2299,,,,,,,,,,,,,
18.34583333333333,-72.8261111111111,DEMS146,18.34583333333333,-72.8261111111111," NA",0.6,0.55," ",,,,,1,B18,DEM S 146,2300,,,,,,,,,,,,,
18.345833333333335,-72.88,BIS691,18.34583333333333,-72.88,"  A",1.64,1.64," ",8.88,BGB+18,,,0,B18,[BGB2018] SMC-IR1-691,2301,,,,,,,,,,,,,
18.34583333333333,-71.5586111111111,BS156,18.34583333333333,-71.5586111111111," AC",1.0,0.7," ",8.6,GGK10,,,0,B18,[BS95] 156,2302,,,,,,,,,,,,,
18.352083333333333,-72.13000000000001,BUS911,18.35208333333333,-72.13,"  A",1.98,1.98," ",7.08,BGB+18,,,0,B18,[BGB2018] SMC-NUV-911,2303,,,,,,,,,,,,,
18.367916666666666,-71.8186111111111,BIS761,18.367916666666666,-71.8186111111111,"  A",1.62,1.62," ",8.78,BGB+18,,,0,B18,[BGB2018] SMC-IR1-761,2304,,,,,,,,,,,,,
18.371666666666663,-70.88027777777776,BUS1071,18.371666666666663,-70.88027777777776,"  A",3.36,3.36," ",8.16,BGB+18,,,0,B18,[BGB2018] SMC-NUV-1071,2305,,,,,,,,,,,,,
18.385416666666664,-73.76305555555555,BUS678,18.385416666666664,-73.76305555555554,"  A",1.18,1.18," ",8.56,BGB+18,,,0,B18,[BGB2018] SMC-NUV-678,2306,,,,,,,,,,,,,
18.389999999999997,-73.28833333333333,BUS780,18.389999999999997,-73.28833333333333,"  A",1.66,1.66," ",8.26,BGB+18,,,0,B18,[BGB2018] SMC-NUV-780,2307,,,,,,,,,,,,,
18.393333333333327,-74.33472222222221,"BIS436,BUS565",18.39333333333333,-74.33472222222221,"  A",1.57,1.57," ",9.01,BGB+18,,,0,B18,[BGB2018] SMC-IR1-436,2308,,,,,,,,,,,,,
18.419166666666666,-72.36138888888888,BUS896,18.419166666666666,-72.36138888888888,"  A",1.18,1.18," ",8.67,BGB+18,,,0,B18,[BGB2018] SMC-NUV-896,2309,,,,,,,,,,,,,
18.425416666666663,-72.33500000000001,BUS895,18.425416666666663,-72.335,"  A",2.39,2.39," ",9.04,BGB+18,,,0,B18,[BGB2018] SMC-NUV-895,2310,,,,,,,,,,,,,
18.427083333333332,-74.75388888888888,"Piatti 8,SMASH 12-1,OGLS 345",18.427083333333332,-74.75388888888888,"  C",0.35,0.35," ",,,,,0,B18,OGLE-CL SMC  345,2311,,,,,,,,,,,,,
18.43875,-72.09583333333332,BUS914,18.43875,-72.09583333333332,"  A",1.33,1.33," ",8.44,BGB+18,,,0,B18,[BGB2018] SMC-NUV-914,2312,,,,,,,,,,,,,
18.45,-73.29249999999999,"NGC456,SMC-N83,DEMS147,K65,L94,H-A61,",18.45,-73.29249999999999," NA",3.8,2.9," ",6.6,"vdB81,SBC+95",,,2,B18,NGC456,2313,,,,,,,,,,,,,
18.45833333333333,-73.30055555555555,"SMC-N83A,L61-500,MA1773,BIS627",18.458333333333332,-73.30055555555555," NC",0.6,0.45," ",6.51,"SBC+95,RZ05",,,1,B18,[MA93] 1773,2314,,,,,,,,,,,,,
18.465416666666663,-72.85361111111112,BIS697,18.465416666666663,-72.8536111111111,"  A",1.57,1.57," ",8.69,BGB+18,,,0,B18,[BGB2018] SMC-IR1-697,2315,,,,,,,,,,,,,
18.46625,-71.60583333333332,BS157,18.46625,-71.60583333333332,"  A",2.7,2.2," ",,,,,1,B18,[BS95] 157,2316,,,,,,,,,,,,,
18.4675,-73.2636111111111,"SMC-N83B,L61-499,DEMS148,MA1774",18.467499999999998,-73.2636111111111," NC",0.3,0.3," ",,,,,2,B18,[MA93] 1774,2317,,,,,,,,,,,,,
18.471249999999998,-73.26555555555555,"L61-501,MA1777",18.471249999999998,-73.26555555555555," NC",0.25,0.25," ",,,,,3,B18,Cl Lindsay 61,2319,,,,,,,,,,,,,
18.47791666666667,-73.57888888888888,BUS731,18.477916666666665,-73.57888888888888,"  A",1.18,1.18," ",8.84,BGB+18,,,0,B18,[BGB2018] SMC-NUV-731,2320,,,,,,,,,,,,,
18.479166666666668,-71.46444444444444,BS158,18.479166666666664,-71.46444444444444," AC",0.85,0.7," ",8.7,GGK10,,,1,B18,[BS95] 158,2322,,,,,,,,,,,,,
18.482916666666664,-73.26555555555555,MA1779,18.482916666666664,-73.26555555555555," NC",0.25,0.25," ",,,,,2,B18,[MA93] 1779,2323,,,,,,,,,,,,,
18.49375,-72.14777777777776,BS277,18.49375,-72.14777777777776,"  C",0.5,0.45," ",8.7,GGK10,,,0,B18,[BS95] 277,2324,,,,,,,,,,,,,
18.493749999999995,-72.14805555555553,B150,18.49375,-72.14805555555554,"  C",0.3,0.3," ",,,,,0,B18,,2325,,,,,,,,,,,,,
18.497500000000002,-73.25305555555555,"L61-502,MA1781/MA1782",18.4975,-73.25305555555555," NC",0.3,0.3," ",,,,,1,B18,Cl Lindsay 61,2326,,,,,,,,,,,,,
18.5,-73.28555555555556,SNR J0114.0-7317,18.499999999999996,-73.28555555555555,SNR,0.28,0.28," ",,,,,1,B18,[BMD2010] SNR J0114.0-7317,2327,,,,,,,,,,,,,
18.507916666666663,-73.28472222222221,"SMC-N83C,L61-503,MA1783",18.507916666666663,-73.28472222222221," NC",0.7,0.7," ",,,,,1,B18,[MA93] 1783,2328,,,,,,,,,,,,,
18.519999999999996,-74.26,BUS587,18.519999999999996,-74.25999999999999,"  A",2.41,2.41," ",8.5,BGB+18,,,0,B18,[BGB2018] SMC-NUV-587,2329,,,,,,,,,,,,,
18.523333333333326,-73.2361111111111,B146,18.52333333333333,-73.2361111111111,"  A",0.75,0.75," ",,,,,1,B18,Bruck 146,2330,,,,,,,,,,,,,
18.53041666666666,-72.85055555555556,B148,18.530416666666664,-72.85055555555554," CA",1.2,1.0," ",8.3,GGK10,,,0,B18,Bruck 148,2331,,,,,,,,,,,,,
18.537499999999998,-72.84055555555554,BS278,18.537499999999998,-72.84055555555554,"  A",1.3,0.7," ",,,,,1,B18,[BS95] 278,2332,,,,,,,,,,,,,
18.544583333333332,-74.10583333333332,BUS628,18.544583333333332,-74.10583333333332,"  A",1.33,1.33," ",8.71,BGB+18,,,0,B18,[BGB2018] SMC-NUV-628,2333,,,,,,,,,,,,,
18.570833333333333,-73.2636111111111,"SMC-N84C,DEMS149,L61-504,MA1785",18.57083333333333,-73.2636111111111," NC",0.65,0.65," ",,,,,1,B18,DEM S 149,2335,,,,,,,,,,,,,
18.59166666666667,-73.23444444444443,"SMC-N84n,DEMS150,BIS649",18.591666666666665,-73.23444444444443," NA",4.0,3.0," ",7.61,BGB+18,,,2,B18,DEM S 150,2336,,,,,,,,,,,,,
18.599583333333328,-71.69027777777777,BUS952,18.59958333333333,-71.69027777777777,"  A",3.36,3.36," ",8.79,BGB+18,,,0,B18,[BGB2018] SMC-NUV-952,2337,,,,,,,,,,,,,
18.6,-73.23416666666667,"L61-505,MA1787",18.599999999999998,-73.23416666666665," NC",0.35,0.3," ",,,,,2,B18,Cl Lindsay 61,2338,,,,,,,,,,,,,
18.643749999999994,-73.27194444444443,BS161,18.643749999999997,-73.27194444444443," NA",1.6,1.2," ",,,,,1,B18,[BS95] 161,2339,,,,,,,,,,,,,
18.645833333333332,-72.37333333333332,BS160,18.645833333333332,-72.37333333333332,"  A",2.7,2.7," ",,,,,1,B18,[BS95] 160,2340,,,,,,,,,,,,,
18.65083333333333,-71.40638888888888,BS159,18.65083333333333,-71.40638888888888,"  A",4.2,2.5," ",,,,,1,B18,[BS95] 159,2342,,,,,,,,,,,,,
18.65416666666666,-73.29972222222221,"NGC460nw,DEMS151,ESO29SC39nw",18.654166666666665,-73.29972222222221," AN",1.9,1.7," ",,,,,2,B18,NGC460NW,2343,,,,,,,,,,,,,
18.655833333333327,-73.30749999999998,"SMC-N84A,L61-506,MA1790,BIS649",18.65583333333333,-73.30749999999999," NC",0.8,0.65," ",,,,,1,B18,[MA93] 1790,2344,,,,,,,,,,,,,
18.66833333333333,-73.30888888888887,"L61-507,MA1792",18.66833333333333,-73.30888888888887," NC",0.3,0.3," ",,,,,1,B18,Cl Lindsay 61,2345,,,,,,,,,,,,,
18.68375,-73.30527777777779,MA1794,18.683749999999996,-73.30527777777777," NA",0.7,0.7," ",,,,,1,B18,[MA93] 1794,2346,,,,,,,,,,,,,
18.687499999999993,-73.34555555555555,"SMC-N84D,L61-509,MA1795",18.687499999999996,-73.34555555555555," NC",0.35,0.35," ",,,,,1,B18,[MA93] 1795,2347,,,,,,,,,,,,,
18.687499999999996,-73.38166666666666,BS165,18.687499999999996,-73.38166666666666," AC",0.95,0.65," ",7.9,GGK10,,,1,B18,[BS95] 165,2348,,,,,,,,,,,,,
18.690416666666668,-72.36666666666666,BS163,18.690416666666664,-72.36666666666666," AC",1.1,0.85," ",8.75,GGK10,,,1,B18,[BS95] 163,2350,,,,,,,,,,,,,
18.691666666666663,-73.315,SMC-N84s,18.691666666666663,-73.31499999999998," NA",7.5,4.0," ",,,,,1,B18,SMC-N84s,2351,,,,,,,,,,,,,
18.69458333333333,-73.35055555555554,BS166,18.69458333333333,-73.35055555555554," NC",0.45,0.35," ",7.7,GGK10,,,1,B18,[BS95] 166,2352,,,,,,,,,,,,,
18.695416666666663,-73.32944444444443,"SMC-N84B,L61-510,MA1797",18.695416666666663,-73.32944444444443," NC",0.45,0.35," ",,,,,1,B18,[MA93] 1797,2353,,,,,,,,,,,,,
18.696666666666665,-73.33694444444444,MA1796,18.696666666666665,-73.33694444444444," NC",0.2,0.2," ",,,,,1,B18,[MA93] 1796,2354,,,,,,,,,,,,,
18.701249999999998,-71.20694444444443,BS162,18.701249999999998,-71.20694444444443,"  A",3.4,2.3," ",,,,,1,B18,[BS95] 162,2355,,,,,,,,,,,,,
18.7125,-71.73861111111111,BS164,18.7125,-71.7386111111111,"  A",4.5,4.5," ",,,,,1,B18,[BS95] 164,2357,,,,,,,,,,,,,
18.722916666666663,-73.32972222222222,"NGC460se,DEMS152,K66,L97,ESO29SC39se,",18.722916666666663,-73.32972222222222," AN",2.6,1.5," ",6.9,vdB81,,,3,B18,DEM S 152,2359,,,,,,,,,,,,,
18.728749999999998,-73.33527777777778,MA1799,18.728749999999998,-73.33527777777776," NA",0.15,0.15," ",,,,,1,B18,[MA93] 1799,2360,,,,,,,,,,,,,
18.73333333333333,-73.315,NGC460,18.73333333333333,-73.31499999999998," NA",4.5,3.5," ",,,,,0,B18,NGC460,2362,,,,,,,,,,,,,
18.735,-73.3261111111111,"L61-512,MA1803",18.734999999999996,-73.3261111111111," NC",0.5,0.35," ",,,,,3,B18,Cl Lindsay 61,2363,,,,,,,,,,,,,
18.772499999999997,-71.52000000000001,BS167,18.772499999999997,-71.52,"  A",2.8,1.2," ",,,,,1,B18,[BS95] 167,2364,,,,,,,,,,,,,
18.779166666666665,-72.93222222222221,DEMS153,18.779166666666665,-72.93222222222221," NA",1.1,1.1," ",,,,,1,B18,DEM S 153,2365,,,,,,,,,,,,,
18.80833333333333,-72.33805555555556,DEMS154,18.80833333333333,-72.33805555555554," NA",1.0,0.6," ",,,,,2,B18,DEM S 154,2366,,,,,,,,,,,,,
18.86583333333333,-71.16916666666667,BS281,18.86583333333333,-71.16916666666665,"  A",2.0,1.5," ",,,,,1,B18,[BS95] 281,2369,,,,,,,,,,,,,
18.883333333333322,-73.19611111111111,DEMS155,18.88333333333333,-73.19611111111111," NA",1.8,1.8," ",,,,,1,B18,DEM S 155,2371,,,,,,,,,,,,,
18.917499999999997,-71.73916666666666,BS168,18.917499999999997,-71.73916666666666,"  A",1.5,0.8," ",,,,,0,B18,[BS95] 168,2375,,,,,,,,,,,,,
18.91875,-73.3313888888889,"NGC465,K67,L99,ESO29SC40,H-A63,B-OB31e",18.91875,-73.33138888888888,"  A",5.0,4.0," ",6.7,vdB81,,,1,B18,NGC465,2376,,,,,,,,,,,,,
19.03333333333333,-73.18861111111109,DEMS156,19.03333333333333,-73.1886111111111," NA",2.8,2.6," ",,,,,1,B18,DEM S 156,2380,,,,,,,,,,,,,
19.049999999999997,-71.76138888888889,BS169,19.049999999999997,-71.76138888888887,"  A",2.3,2.3," ",,,,,1,B18,[BS95] 169,2381,,,,,,,,,,,,,
19.083333333333332,-73.33638888888888,DEMS157,19.083333333333332,-73.33638888888888," NA",22.0,17.0," ",,,,,1,B18,DEM S 157,2382,,,,,,,,,,,,,
19.179166666666664,-71.61694444444444,BS170,19.179166666666664,-71.61694444444443,"  A",1.9,1.0," ",,,,,0,B18,[BS95] 170,2384,,,,,,,,,,,,,
19.204166666666662,-73.15555555555557,DEMS158,19.204166666666666,-73.15555555555555," NA",1.8,1.5," ",,,,,1,B18,DEM S 158,2386,,,,,,,,,,,,,
19.241666666666664,-73.20166666666665,DEMS159,19.241666666666664,-73.20166666666665," NA",1.5,0.8," ",,,,,1,B18,DEM S 159,2387,,,,,,,,,,,,,
19.395416666666666,-74.3461111111111,HW76,19.395416666666666,-74.3461111111111," CC",0.4,0.4," ",,,,,0,B18,HW76,2389,,,,,,,,,,,,,
19.47041666666667,-71.68138888888888,H86-207,19.470416666666665,-71.68138888888888," CA",1.0,1.0," ",,,,,0,B18,,2390,,,,,,,,,,,,,
19.70541666666666,-72.94194444444443,B157,19.705416666666665,-72.94194444444443," CC",0.35,0.35," ",,,,,0,B18,,2392,,,,,,,,,,,,,
20.170416666666664,-72.63277777777778,BS171,20.170416666666664,-72.63277777777778," AC",1.1,0.85," ",,,,,0,B18,[BS95] 171,2396,,,,,,,,,,,,,
20.21666666666667,-72.53277777777777,B159,20.216666666666665,-72.53277777777777,"  A",2.3,2.3," ",,,,,1,B18,Bruck 159,2397,,,,,,,,,,,,,
20.342083333333324,-73.09805555555555,BS172,20.34208333333333,-73.09805555555555,"  A",2.5,1.4," ",,,,,2,B18,[BS95] 172,2399,,,,,,,,,,,,,
20.377499999999998,-75.55416666666667,OGLS 257,20.377499999999998,-75.55416666666666,"  C",1.3,1.3," ",,,,,0,B18,OGLE-CL SMC  257,2400,,,,,,,,,,,,,
20.45416666666667,-73.07999999999998,B160,20.454166666666666,-73.07999999999998,"  A",0.8,0.7," ",,,,,1,B18,Bruck 160,2401,,,,,,,,,,,,,
20.72083333333333,-74.19138888888888,OGLS 254,20.72083333333333,-74.19138888888888,"  C",1.67,1.67," ",,,,,0,B18,OGLE-CL SMC  254,2403,,,,,,,,,,,,,
20.75333333333333,-73.2186111111111,"Piatti 9,SMASH 15-1",20.75333333333333,-73.2186111111111,"  C",0.5,0.5," ",,,,,0,B18,,2404,,,,,,,,,,,,,
20.797499999999996,-74.20166666666665,OGLS 253,20.797499999999996,-74.20166666666665,"  C",1.25,1.25," ",,,,,0,B18,OGLE-CL SMC  253,2405,,,,,,,,,,,,,
20.900000000000002,-73.36333333333333,DEMS160n,20.9,-73.36333333333333," NA",3.1,2.7," ",,,,,1,B18,DEM S 160n,2407,,,,,,,,,,,,,
20.924999999999997,-73.39944444444444,DEMS160s,20.924999999999997,-73.39944444444444," NA",1.4,0.8," ",,,,,1,B18,DEM S 160s,2408,,,,,,,,,,,,,
20.934166666666663,-73.20805555555556,L101,20.934166666666663,-73.20805555555555,"  A",2.8,1.5," ",,,,,1,B18,Cl Lindsay 101,2409,,,,,,,,,,,,,
21.03291666666666,-73.15166666666667,"SMC-N88,HW81w,OGLS 289w",21.032916666666665,-73.15166666666666," NC",1.1,0.8," ",,,,,2,B18,OGLE-CL SMC  289,2412,,,,,,,,,,,,,
21.04458333333333,-73.24749999999999,B163,21.044583333333332,-73.24749999999999," AC",2.0,1.2," ",,,,,1,B18,Bruck 163,2413,,,,,,,,,,,,,
21.05416666666666,-73.15583333333332,DEMS161n,21.054166666666664,-73.15583333333332," NA",1.2,1.2," ",,,,,2,B18,DEM S 161n,2416,,,,,,,,,,,,,
21.058749999999993,-72.80333333333333,BS174,21.058749999999996,-72.80333333333333,"  A",1.7,1.2," ",,,,,1,B18,[BS95] 174,2417,,,,,,,,,,,,,
21.068333333333335,-73.19444444444443,BS175,21.06833333333333,-73.19444444444443,"  A",1.5,0.75," ",,,,,1,B18,[BS95] 175,2419,,,,,,,,,,,,,
21.074999999999992,-73.23638888888888,H-A65,21.074999999999996,-73.23638888888888,"  A",4.5,2.2," ",,,,,1,B18,SMC ASS 65,2420,,,,,,,,,,,,,
21.112499999999997,-73.15694444444443,H-A64,21.112499999999997,-73.15694444444443,"  A",3.8,2.5," ",,,,,1,B18,SMC ASS 64,2421,,,,,,,,,,,,,
21.13083333333333,-72.8161111111111,BS177,21.13083333333333,-72.8161111111111,"  A",1.0,1.0," ",,,,,1,B18,[BS95] 177,2423,,,,,,,,,,,,,
21.14083333333333,-73.23916666666668,OGLS 250,21.14083333333333,-73.23916666666666,"  C",1.45,1.45," ",,,,,0,B18,OGLE-CL SMC  250,2424,,,,,,,,,,,,,
21.145833333333332,-73.28999999999999,DEMS163,21.145833333333332,-73.28999999999999," NA",10.0,7.0," ",,,,,1,B18,DEM S 163,2425,,,,,,,,,,,,,
21.158333333333328,-73.43666666666665,DEMS162n,21.15833333333333,-73.43666666666665," NA",1.8,0.7," ",,,,,1,B18,DEM S 162n,2426,,,,,,,,,,,,,
21.158333333333328,-73.45055555555555,DEMS162s,21.15833333333333,-73.45055555555555," NA",3.4,1.2," ",,,,,1,B18,DEM S 162s,2427,,,,,,,,,,,,,
21.16083333333333,-73.21611111111112,OGLS 251,21.16083333333333,-73.2161111111111,"  C",1.55,1.55," ",,,,,0,B18,OGLE-CL SMC  251,2428,,,,,,,,,,,,,
21.187499999999996,-73.32194444444444,BS178,21.187499999999996,-73.32194444444444," AN",6.0,2.4," ",,,,,1,B18,[BS95] 178,2429,,,,,,,,,,,,,
21.22833333333333,-73.44666666666666,BS179,21.22833333333333,-73.44666666666666," AN",1.1,0.6," ",,,,,0,B18,[BS95] 179,2431,,,,,,,,,,,,,
21.303749999999994,-73.25833333333334,BBica 1,21.303749999999997,-73.25833333333333,"  C",0.35,0.35," ",,,,,0,B18,,2433,,,,,,,,,,,,,
21.316666666666663,-73.26916666666666,"L103,H-A66sw",21.316666666666663,-73.26916666666666,"  A",2.7,1.9," ",,,,,1,B18,Cl Lindsay 103,2435,,,,,,,,,,,,,
